Datetime,Open,Year,Week
2022-11-07 09:00:00+01:00,99.,2022,45
2022-11-07 11:00:00+01:00,99.,2022,45
2022-11-07 13:00:00+01:00,99.,2022,45
2022-11-07 15:00:00+01:00,99.,2022,45
2022-11-07 17:00:00+01:00,99.,2022,45
2022-11-08 09:00:00+01:00,101.40,2022,45
2022-11-08 11:00:00+01:00,101.40,2022,45
2022-11-08 13:00:00+01:00,101.40,2022,45
2022-11-08 15:00:00+01:00,101.40,2022,45
2022-11-08 17:00:00+01:00,101.40,2022,45
2022-11-09 09:00:00+01:00,99.90,2022,45
2022-11-09 11:00:00+01:00,99.90,2022,45
2022-11-09 13:00:00+01:00,99.90,2022,45
2022-11-09 15:00:00+01:00,99.90,2022,45
2022-11-09 17:00:00+01:00,99.90,2022,45
2022-11-10 09:00:00+01:00,102.45,2022,45
2022-11-10 11:00:00+01:00,102.45,2022,45
2022-11-10 13:00:00+01:00,102.45,2022,45
2022-11-10 15:00:00+01:00,102.45,2022,45
2022-11-10 17:00:00+01:00,102.45,2022,45
2022-11-11 09:00:00+01:00,102.45,2022,45
2022-11-11 11:00:00+01:00,102.45,2022,45
2022-11-11 13:00:00+01:00,102.45,2022,45
2022-11-11 15:00:00+01:00,102.45,2022,45
2022-11-11 17:00:00+01:00,102.45,2022,45
